,state,location,so2,no2,rspm,spm,date,New Date,year,month
57204,Delhi,Delhi,4.5,55.0,209.0,346.0,11/26/2009,2015-11-26,2015,11
57214,Delhi,Delhi,5.2,72.0,389.0,691.0,11/27/2009,2015-11-27,2015,11
57215,Delhi,Delhi,4.8,51.3,295.0,588.0,11/27/2009,2015-11-27,2015,11
57216,Delhi,Delhi,4.5,53.5,431.0,441.039979757085,11/27/2009,2015-11-27,2015,11
57217,Delhi,Delhi,4.3,65.3,442.0,728.0,11/28/2009,2015-11-28,2015,11
57246,Delhi,Delhi,5.5,44.8,225.0,378.0,12/1/2009,2015-12-01,2015,12
57260,Delhi,Delhi,5.5,62.3,250.0,387.0,12/1/2009,2015-12-01,2015,12
57330,Delhi,Delhi,4.2,36.7,75.0,339.0,12/2/2009,2015-12-02,2015,12
57349,Delhi,Delhi,5.2,56.8,525.0,870.0,12/2/2009,2015-12-02,2015,12
57350,Delhi,Delhi,3.5,53.3,276.0,427.0,12/3/2009,2015-12-03,2015,12
57351,Delhi,Delhi,4.5,37.8,214.0,644.0,12/3/2009,2015-12-03,2015,12
57352,Delhi,Delhi,7.8,51.5,470.0,641.0,12/3/2009,2015-12-03,2015,12
57353,Delhi,Delhi,5.3,48.0,181.0,432.0,12/5/2009,2015-12-05,2015,12
57354,Delhi,Delhi,4.7,56.7,134.0,375.0,12/5/2009,2015-12-05,2015,12
57360,Delhi,Delhi,4.0,26.8,188.0,567.0,12/5/2009,2015-12-05,2015,12
57361,Delhi,Delhi,5.2,56.0,255.0,537.0,12/5/2009,2015-12-05,2015,12
57367,Delhi,Delhi,4.0,27.0,209.0,457.0,12/6/2009,2015-12-06,2015,12
57390,Delhi,Delhi,5.2,55.7,426.0,960.0,12/6/2009,2015-12-06,2015,12
57424,Delhi,Delhi,6.226823081800888,41.2,510.0,886.0,12/6/2009,2015-12-06,2015,12
57425,Delhi,Delhi,4.2,35.2,188.0,349.0,12/8/2009,2015-12-08,2015,12
57426,Delhi,Delhi,6.226823081800888,29.2,116.0,229.0,12/8/2009,2015-12-08,2015,12
57427,Delhi,Delhi,6.8,54.2,169.0,341.0,12/8/2009,2015-12-08,2015,12
57428,Delhi,Delhi,4.0,26.7,129.0,331.0,12/8/2009,2015-12-08,2015,12
57454,Delhi,Delhi,6.226823081800888,59.52999695771223,365.0,441.039979757085,12/10/2009,2015-12-10,2015,12
57462,Delhi,Delhi,4.0,32.5,,490.0,12/10/2009,2015-12-10,2015,12
57487,Delhi,Delhi,4.7,58.2,212.0,301.0,12/11/2009,2015-12-11,2015,12
57488,Delhi,Delhi,5.5,57.8,300.0,663.0,12/11/2009,2015-12-11,2015,12
57502,Delhi,Delhi,4.0,36.7,313.0,642.0,12/11/2009,2015-12-11,2015,12
57503,Delhi,Delhi,9.2,64.3,294.0,412.0,12/11/2009,2015-12-11,2015,12
57504,Delhi,Delhi,5.8,66.2,451.0,745.0,12/16/2009,2015-12-16,2015,12
57515,Delhi,Delhi,3.2,89.0,275.0,461.0,12/16/2009,2015-12-16,2015,12
57516,Delhi,Delhi,10.0,62.5,491.0,767.0,12/17/2009,2015-12-17,2015,12
57557,Delhi,Delhi,3.8,83.2,236.0,484.0,12/17/2009,2015-12-17,2015,12
57567,Delhi,Delhi,6.2,54.8,384.0,680.0,12/18/2009,2015-12-18,2015,12
57613,Delhi,Delhi,2.7,80.3,180.0,389.0,12/18/2009,2015-12-18,2015,12
57614,Delhi,Delhi,3.8,79.0,344.0,601.0,12/19/2009,2015-12-19,2015,12
57615,Delhi,Delhi,3.2,93.7,207.0,373.0,12/19/2009,2015-12-19,2015,12
57620,Delhi,Delhi,5.8,66.8,425.0,687.0,12/20/2009,2015-12-20,2015,12
57621,Delhi,Delhi,4.3,83.8,267.0,497.0,12/20/2009,2015-12-20,2015,12
57622,Delhi,Delhi,13.7,94.0,587.0,976.0,12/23/2009,2015-12-23,2015,12
57623,Delhi,Delhi,15.7,80.7,474.0,659.0,12/24/2009,2015-12-24,2015,12
57624,Delhi,Delhi,9.2,98.5,537.0,869.0,12/25/2009,2015-12-25,2015,12
57625,Delhi,Delhi,16.8,97.3,586.0,821.0,12/26/2009,2015-12-26,2015,12
57635,Delhi,Delhi,28.5,87.7,468.0,647.0,12/27/2009,2015-12-27,2015,12
57636,Delhi,Delhi,17.8,76.3,421.0,695.0,12/28/2009,2015-12-28,2015,12
57637,Delhi,Delhi,17.5,77.5,664.0,1009.0,12/29/2009,2015-12-29,2015,12
57638,Delhi,Delhi,15.8,71.0,493.0,809.0,12/30/2009,2015-12-30,2015,12
57639,Delhi,Delhi,4.0,44.0,196.0,441.039979757085,1/2/2011,2017-01-02,2017,1
57673,Delhi,Delhi,4.0,52.0,227.0,441.039979757085,1/2/2011,2017-01-02,2017,1
57690,Delhi,Delhi,6.0,98.0,262.0,441.039979757085,1/2/2011,2017-01-02,2017,1
57727,Delhi,Delhi,4.0,33.0,156.0,441.039979757085,1/3/2011,2017-01-03,2017,1
57728,Delhi,Delhi,4.0,53.0,198.0,441.039979757085,1/3/2011,2017-01-03,2017,1
57729,Delhi,Delhi,11.0,75.0,199.0,441.039979757085,1/3/2011,2017-01-03,2017,1
57730,Delhi,Delhi,19.0,90.0,193.0,441.039979757085,1/3/2011,2017-01-03,2017,1
57731,Delhi,Delhi,4.0,39.0,215.0,441.039979757085,1/4/2011,2017-01-04,2017,1
57732,Delhi,Delhi,4.0,47.0,129.0,441.039979757085,1/4/2011,2017-01-04,2017,1
57739,Delhi,Delhi,4.0,53.0,171.0,441.039979757085,1/6/2011,2017-01-06,2017,1
57740,Delhi,Delhi,5.0,68.0,139.0,441.039979757085,1/6/2011,2017-01-06,2017,1
57741,Delhi,Delhi,2.0,36.0,175.0,441.039979757085,1/6/2011,2017-01-06,2017,1
57742,Delhi,Delhi,10.0,43.0,165.0,441.039979757085,1/6/2011,2017-01-06,2017,1
57743,Delhi,Delhi,4.0,46.0,255.0,441.039979757085,1/7/2011,2017-01-07,2017,1
57776,Delhi,Delhi,5.0,67.0,232.0,441.039979757085,1/7/2011,2017-01-07,2017,1
57777,Delhi,Delhi,4.0,39.0,94.0,441.039979757085,1/8/2011,2017-01-08,2017,1
57786,Delhi,Delhi,4.0,45.0,80.0,441.039979757085,1/9/2011,2017-01-09,2017,1
57827,Delhi,Delhi,5.0,51.0,155.0,441.039979757085,1/9/2011,2017-01-09,2017,1
57828,Delhi,Delhi,2.0,43.0,51.0,441.039979757085,1/9/2011,2017-01-09,2017,1
57856,Delhi,Delhi,4.0,48.0,65.0,441.039979757085,1/9/2011,2017-01-09,2017,1
57869,Delhi,Delhi,5.0,58.0,417.0,441.039979757085,1/11/2011,2017-01-11,2017,1
57921,Delhi,Delhi,5.0,50.0,210.0,441.039979757085,1/11/2011,2017-01-11,2017,1
57922,Delhi,Delhi,4.0,49.0,315.0,441.039979757085,1/12/2011,2017-01-12,2017,1
57923,Delhi,Delhi,5.0,46.0,529.0,441.039979757085,1/12/2011,2017-01-12,2017,1
57924,Delhi,Delhi,19.0,132.0,367.0,441.039979757085,1/12/2011,2017-01-12,2017,1
57925,Delhi,Delhi,20.0,135.0,590.0,441.039979757085,1/12/2011,2017-01-12,2017,1
57926,Delhi,Delhi,5.0,62.0,387.0,441.039979757085,1/13/2011,2017-01-13,2017,1
57927,Delhi,Delhi,5.0,57.0,511.0,441.039979757085,1/13/2011,2017-01-13,2017,1
57928,Delhi,Delhi,9.0,70.0,420.0,441.039979757085,1/13/2011,2017-01-13,2017,1
57929,Delhi,Delhi,23.0,94.0,508.0,441.039979757085,1/13/2011,2017-01-13,2017,1
57930,Delhi,Delhi,4.0,54.0,375.0,441.039979757085,1/14/2011,2017-01-14,2017,1
57937,Delhi,Delhi,5.0,43.0,264.0,441.039979757085,1/17/2011,2017-01-17,2017,1
57983,Delhi,Delhi,4.0,63.0,293.0,441.039979757085,1/17/2011,2017-01-17,2017,1
58009,Delhi,Delhi,4.0,52.0,259.0,441.039979757085,1/18/2011,2017-01-18,2017,1
58010,Delhi,Delhi,6.0,69.0,301.0,441.039979757085,1/18/2011,2017-01-18,2017,1
58011,Delhi,Delhi,8.0,72.0,306.0,441.039979757085,1/18/2011,2017-01-18,2017,1
58055,Delhi,Delhi,22.0,108.0,252.0,441.039979757085,1/18/2011,2017-01-18,2017,1
58084,Delhi,Delhi,5.0,42.0,331.0,441.039979757085,1/19/2011,2017-01-19,2017,1
58085,Delhi,Delhi,5.0,81.0,255.0,441.039979757085,1/19/2011,2017-01-19,2017,1
58086,Delhi,Delhi,15.0,104.0,212.0,441.039979757085,1/19/2011,2017-01-19,2017,1
58090,Delhi,Delhi,5.0,41.0,225.0,441.039979757085,1/20/2011,2017-01-20,2017,1
58101,Delhi,Delhi,4.0,55.0,284.0,441.039979757085,1/20/2011,2017-01-20,2017,1
58102,Delhi,Delhi,11.0,107.0,431.0,441.039979757085,1/20/2011,2017-01-20,2017,1
58103,Delhi,Delhi,15.0,113.0,383.0,441.039979757085,1/20/2011,2017-01-20,2017,1
58104,Delhi,Delhi,5.0,67.0,352.0,441.039979757085,1/21/2011,2017-01-21,2017,1
58111,Delhi,Delhi,4.0,43.0,306.0,441.039979757085,1/21/2011,2017-01-21,2017,1
58112,Delhi,Delhi,12.0,67.0,177.0,441.039979757085,1/22/2011,2017-01-22,2017,1
58113,Delhi,Delhi,7.0,93.0,151.0,441.039979757085,1/23/2011,2017-01-23,2017,1
58114,Delhi,Delhi,4.0,48.0,425.0,441.039979757085,1/24/2011,2017-01-24,2017,1
58115,Delhi,Delhi,5.0,55.0,384.0,441.039979757085,1/24/2011,2017-01-24,2017,1
58116,Delhi,Delhi,13.0,104.0,210.0,441.039979757085,1/24/2011,2017-01-24,2017,1
58126,Delhi,Delhi,4.0,46.0,195.0,441.039979757085,1/25/2011,2017-01-25,2017,1
58127,Delhi,Delhi,4.0,56.0,252.0,441.039979757085,1/25/2011,2017-01-25,2017,1
58183,Delhi,Delhi,4.0,66.0,409.0,441.039979757085,1/27/2011,2017-01-27,2017,1
58235,Delhi,Delhi,5.0,53.0,452.0,441.039979757085,1/27/2011,2017-01-27,2017,1
58236,Delhi,Delhi,18.0,92.0,324.0,441.039979757085,1/27/2011,2017-01-27,2017,1
58237,Delhi,Delhi,4.0,55.0,331.0,441.039979757085,1/28/2011,2017-01-28,2017,1
58238,Delhi,Delhi,6.0,53.0,417.0,441.039979757085,1/28/2011,2017-01-28,2017,1
58239,Delhi,Delhi,23.0,86.0,533.0,441.039979757085,1/28/2011,2017-01-28,2017,1
58249,Delhi,Delhi,15.0,117.0,493.0,441.039979757085,1/29/2011,2017-01-29,2017,1
58250,Delhi,Delhi,4.0,43.0,168.0,441.039979757085,2/2/2011,2017-02-02,2017,2
58251,Delhi,Delhi,5.0,49.0,330.0,441.039979757085,2/2/2011,2017-02-02,2017,2
58252,Delhi,Delhi,12.0,100.0,344.0,441.039979757085,2/2/2011,2017-02-02,2017,2
58287,Delhi,Delhi,12.0,95.0,321.0,441.039979757085,2/3/2011,2017-02-03,2017,2
58288,Delhi,Delhi,15.0,103.0,194.0,441.039979757085,2/3/2011,2017-02-03,2017,2
58303,Delhi,Delhi,4.0,60.0,314.0,441.039979757085,2/5/2011,2017-02-05,2017,2
58344,Delhi,Delhi,4.0,58.0,202.0,441.039979757085,2/5/2011,2017-02-05,2017,2
58345,Delhi,Delhi,4.0,59.0,267.0,441.039979757085,2/6/2011,2017-02-06,2017,2
58346,Delhi,Delhi,6.0,70.0,252.0,441.039979757085,2/6/2011,2017-02-06,2017,2
58378,Delhi,Delhi,8.0,73.0,167.0,441.039979757085,2/6/2011,2017-02-06,2017,2
58387,Delhi,Delhi,24.0,68.0,190.0,441.039979757085,2/6/2011,2017-02-06,2017,2
58424,Delhi,Delhi,4.0,44.0,125.0,441.039979757085,2/8/2011,2017-02-08,2017,2
58425,Delhi,Delhi,4.0,45.0,97.0,441.039979757085,2/8/2011,2017-02-08,2017,2
58426,Delhi,Delhi,2.0,35.0,94.0,441.039979757085,2/8/2011,2017-02-08,2017,2
58427,Delhi,Delhi,4.0,39.0,104.0,441.039979757085,2/8/2011,2017-02-08,2017,2
58428,Delhi,Delhi,4.0,36.0,140.0,441.039979757085,2/9/2011,2017-02-09,2017,2
58429,Delhi,Delhi,4.0,31.0,54.0,441.039979757085,2/9/2011,2017-02-09,2017,2
58430,Delhi,Delhi,4.0,29.0,34.0,441.039979757085,2/9/2011,2017-02-09,2017,2
58431,Delhi,Delhi,14.0,39.0,54.0,441.039979757085,2/9/2011,2017-02-09,2017,2
58432,Delhi,Delhi,4.0,51.0,298.0,441.039979757085,2/11/2011,2017-02-11,2017,2
58433,Delhi,Delhi,5.0,50.0,411.0,441.039979757085,2/11/2011,2017-02-11,2017,2
58444,Delhi,Delhi,2.0,110.0,427.0,441.039979757085,2/11/2011,2017-02-11,2017,2
58445,Delhi,Delhi,2.0,101.0,298.0,441.039979757085,2/11/2011,2017-02-11,2017,2
58446,Delhi,Delhi,4.0,41.0,254.0,441.039979757085,2/12/2011,2017-02-12,2017,2
58447,Delhi,Delhi,6.0,65.0,371.0,441.039979757085,2/12/2011,2017-02-12,2017,2
58479,Delhi,Delhi,16.0,129.0,432.0,441.039979757085,2/12/2011,2017-02-12,2017,2
58489,Delhi,Delhi,18.0,128.0,530.0,441.039979757085,2/12/2011,2017-02-12,2017,2
58532,Delhi,Delhi,4.0,33.0,150.0,441.039979757085,2/14/2011,2017-02-14,2017,2
58533,Delhi,Delhi,4.0,58.0,158.0,441.039979757085,2/14/2011,2017-02-14,2017,2
58534,Delhi,Delhi,4.0,36.0,76.0,441.039979757085,2/15/2011,2017-02-15,2017,2
58547,Delhi,Delhi,4.0,40.0,83.0,441.039979757085,2/15/2011,2017-02-15,2017,2
58548,Delhi,Delhi,10.0,92.0,126.0,441.039979757085,2/15/2011,2017-02-15,2017,2
58590,Delhi,Delhi,2.0,77.0,162.0,441.039979757085,2/16/2011,2017-02-16,2017,2
58605,Delhi,Delhi,12.0,75.0,172.0,441.039979757085,2/16/2011,2017-02-16,2017,2
58641,Delhi,Delhi,4.0,61.0,116.0,441.039979757085,2/17/2011,2017-02-17,2017,2
58642,Delhi,Delhi,5.0,61.0,248.0,441.039979757085,2/17/2011,2017-02-17,2017,2
58643,Delhi,Delhi,4.0,80.0,197.0,441.039979757085,2/17/2011,2017-02-17,2017,2
58681,Delhi,Delhi,4.0,34.0,251.0,441.039979757085,2/18/2011,2017-02-18,2017,2
58704,Delhi,Delhi,5.0,67.0,309.0,441.039979757085,2/18/2011,2017-02-18,2017,2
58723,Delhi,Delhi,4.0,78.0,229.0,441.039979757085,2/19/2011,2017-02-19,2017,2
58724,Delhi,Delhi,3.0,79.0,99.0,441.039979757085,2/20/2011,2017-02-20,2017,2
58725,Delhi,Delhi,2.0,79.0,140.0,441.039979757085,2/21/2011,2017-02-21,2017,2
58726,Delhi,Delhi,4.0,59.0,169.0,441.039979757085,2/22/2011,2017-02-22,2017,2
58727,Delhi,Delhi,4.0,60.0,272.0,441.039979757085,2/22/2011,2017-02-22,2017,2
58737,Delhi,Delhi,3.0,103.0,203.0,441.039979757085,2/22/2011,2017-02-22,2017,2
58738,Delhi,Delhi,4.0,41.0,291.0,441.039979757085,2/23/2011,2017-02-23,2017,2
58775,Delhi,Delhi,4.0,54.0,179.0,441.039979757085,2/23/2011,2017-02-23,2017,2
58776,Delhi,Delhi,6.0,100.0,318.0,441.039979757085,2/23/2011,2017-02-23,2017,2
58786,Delhi,Delhi,4.0,48.0,227.0,441.039979757085,2/24/2011,2017-02-24,2017,2
58884,Delhi,Delhi,4.0,46.0,,441.039979757085,2/24/2011,2017-02-24,2017,2
58912,Delhi,Delhi,4.0,52.0,132.0,441.039979757085,2/25/2011,2017-02-25,2017,2
58913,Delhi,Delhi,6.226823081800888,59.52999695771223,272.0,441.039979757085,2/25/2011,2017-02-25,2017,2
58914,Delhi,Delhi,4.0,76.0,90.0,441.039979757085,2/25/2011,2017-02-25,2017,2
58915,Delhi,Delhi,7.0,71.0,100.0,441.039979757085,2/26/2011,2017-02-26,2017,2
58916,Delhi,Delhi,3.0,50.0,63.0,441.039979757085,2/27/2011,2017-02-27,2017,2
58917,Delhi,Delhi,4.0,56.0,312.0,441.039979757085,3/1/2011,2017-03-01,2017,3
58924,Delhi,Delhi,4.0,52.0,417.0,441.039979757085,3/1/2011,2017-03-01,2017,3
58925,Delhi,Delhi,4.0,53.0,360.0,441.039979757085,3/2/2011,2017-03-02,2017,3
58926,Delhi,Delhi,5.0,66.0,404.0,441.039979757085,3/2/2011,2017-03-02,2017,3
58927,Delhi,Delhi,23.0,112.0,534.0,441.039979757085,3/2/2011,2017-03-02,2017,3
58928,Delhi,Delhi,4.0,29.0,91.0,441.039979757085,3/3/2011,2017-03-03,2017,3
58929,Delhi,Delhi,4.0,42.0,,441.039979757085,3/3/2011,2017-03-03,2017,3
58945,Delhi,Delhi,12.0,82.0,200.0,441.039979757085,3/3/2011,2017-03-03,2017,3
58946,Delhi,Delhi,6.0,104.0,133.0,441.039979757085,3/3/2011,2017-03-03,2017,3
58947,Delhi,Delhi,4.0,38.0,296.0,441.039979757085,3/5/2011,2017-03-05,2017,3
58999,Delhi,Delhi,4.0,54.0,244.0,441.039979757085,3/5/2011,2017-03-05,2017,3
59017,Delhi,Delhi,2.0,50.0,288.0,441.039979757085,3/5/2011,2017-03-05,2017,3
59061,Delhi,Delhi,4.0,35.0,167.0,441.039979757085,3/6/2011,2017-03-06,2017,3
59067,Delhi,Delhi,4.0,58.0,203.0,441.039979757085,3/6/2011,2017-03-06,2017,3
59068,Delhi,Delhi,4.0,35.0,93.0,441.039979757085,3/8/2011,2017-03-08,2017,3
59069,Delhi,Delhi,4.0,36.0,93.0,441.039979757085,3/8/2011,2017-03-08,2017,3
59070,Delhi,Delhi,2.0,27.0,75.0,441.039979757085,3/8/2011,2017-03-08,2017,3
59071,Delhi,Delhi,2.0,52.0,83.0,441.039979757085,3/8/2011,2017-03-08,2017,3
59072,Delhi,Delhi,4.0,47.0,154.0,441.039979757085,3/10/2011,2017-03-10,2017,3
59082,Delhi,Delhi,5.0,61.0,158.0,441.039979757085,3/10/2011,2017-03-10,2017,3
59083,Delhi,Delhi,2.0,54.0,72.0,441.039979757085,3/10/2011,2017-03-10,2017,3
59084,Delhi,Delhi,4.0,55.0,233.0,441.039979757085,3/10/2011,2017-03-10,2017,3
59085,Delhi,Delhi,4.0,44.0,284.0,441.039979757085,3/11/2011,2017-03-11,2017,3
59086,Delhi,Delhi,5.0,50.0,351.0,441.039979757085,3/11/2011,2017-03-11,2017,3
59092,Delhi,Delhi,3.0,141.0,554.0,441.039979757085,3/11/2011,2017-03-11,2017,3
59093,Delhi,Delhi,5.0,118.0,400.0,441.039979757085,3/11/2011,2017-03-11,2017,3
59094,Delhi,Delhi,13.0,117.0,351.0,441.039979757085,3/12/2011,2017-03-12,2017,3
59095,Delhi,Delhi,13.0,91.0,405.0,441.039979757085,3/12/2011,2017-03-12,2017,3
59096,Delhi,Delhi,4.0,59.0,66.0,441.039979757085,3/14/2011,2017-03-14,2017,3
59097,Delhi,Delhi,4.0,51.0,205.0,441.039979757085,3/14/2011,2017-03-14,2017,3
59111,Delhi,Delhi,7.0,89.0,240.0,441.039979757085,3/14/2011,2017-03-14,2017,3
59112,Delhi,Delhi,4.0,41.0,127.0,441.039979757085,3/15/2011,2017-03-15,2017,3
59162,Delhi,Delhi,4.0,52.0,113.0,441.039979757085,3/15/2011,2017-03-15,2017,3
59163,Delhi,Delhi,2.0,101.0,151.0,441.039979757085,3/15/2011,2017-03-15,2017,3
59178,Delhi,Delhi,2.0,108.0,355.0,441.039979757085,3/15/2011,2017-03-15,2017,3
59223,Delhi,Delhi,4.0,43.0,247.0,441.039979757085,3/16/2011,2017-03-16,2017,3
59230,Delhi,Delhi,5.0,65.0,233.0,441.039979757085,3/16/2011,2017-03-16,2017,3
59231,Delhi,Delhi,2.0,85.0,129.0,441.039979757085,3/16/2011,2017-03-16,2017,3
59232,Delhi,Delhi,4.0,94.0,294.0,441.039979757085,3/16/2011,2017-03-16,2017,3
59239,Delhi,Delhi,4.0,60.0,165.0,441.039979757085,3/17/2011,2017-03-17,2017,3
59240,Delhi,Delhi,6.226823081800888,59.52999695771223,374.0,441.039979757085,3/17/2011,2017-03-17,2017,3
59241,Delhi,Delhi,4.0,87.0,172.0,441.039979757085,3/17/2011,2017-03-17,2017,3
59242,Delhi,Delhi,10.0,99.0,341.0,441.039979757085,3/17/2011,2017-03-17,2017,3
59243,Delhi,Delhi,4.0,51.0,254.0,441.039979757085,3/18/2011,2017-03-18,2017,3
59244,Delhi,Delhi,4.0,55.0,146.0,441.039979757085,3/18/2011,2017-03-18,2017,3
59260,Delhi,Delhi,4.0,46.0,180.0,441.039979757085,3/21/2011,2017-03-21,2017,3
59261,Delhi,Delhi,5.0,69.0,180.0,441.039979757085,3/21/2011,2017-03-21,2017,3
59307,Delhi,Delhi,4.0,55.0,169.0,441.039979757085,3/22/2011,2017-03-22,2017,3
59374,Delhi,Delhi,5.0,60.0,387.0,441.039979757085,3/22/2011,2017-03-22,2017,3
59375,Delhi,Delhi,3.0,82.0,156.0,441.039979757085,3/22/2011,2017-03-22,2017,3
59376,Delhi,Delhi,7.0,80.0,201.0,441.039979757085,3/22/2011,2017-03-22,2017,3
59381,Delhi,Delhi,4.0,54.0,314.0,441.039979757085,3/23/2011,2017-03-23,2017,3
59382,Delhi,Delhi,4.0,49.0,152.0,441.039979757085,3/23/2011,2017-03-23,2017,3
59383,Delhi,Delhi,5.0,88.0,149.0,441.039979757085,3/23/2011,2017-03-23,2017,3
59384,Delhi,Delhi,9.0,60.0,252.0,441.039979757085,3/23/2011,2017-03-23,2017,3
59385,Delhi,Delhi,4.0,60.0,256.0,441.039979757085,3/24/2011,2017-03-24,2017,3
59386,Delhi,Delhi,5.0,63.0,247.0,441.039979757085,3/24/2011,2017-03-24,2017,3
59448,Delhi,Delhi,6.0,78.0,193.0,441.039979757085,3/24/2011,2017-03-24,2017,3
59449,Delhi,Delhi,4.0,55.0,,441.039979757085,3/25/2011,2017-03-25,2017,3
59455,Delhi,Delhi,4.0,63.0,245.0,441.039979757085,3/25/2011,2017-03-25,2017,3
59456,Delhi,Delhi,6.0,88.0,171.0,441.039979757085,3/25/2011,2017-03-25,2017,3
59457,Delhi,Delhi,3.0,77.0,199.0,441.039979757085,3/26/2011,2017-03-26,2017,3
59458,Delhi,Delhi,11.0,63.0,302.0,441.039979757085,3/27/2011,2017-03-27,2017,3
59459,Delhi,Delhi,4.0,52.0,206.0,441.039979757085,3/28/2011,2017-03-28,2017,3
59460,Delhi,Delhi,4.0,53.0,117.0,441.039979757085,3/28/2011,2017-03-28,2017,3
59475,Delhi,Delhi,9.0,83.0,189.0,441.039979757085,3/28/2011,2017-03-28,2017,3
59476,Delhi,Delhi,4.0,52.0,211.0,441.039979757085,3/29/2011,2017-03-29,2017,3
59477,Delhi,Delhi,5.0,69.0,275.0,441.039979757085,3/29/2011,2017-03-29,2017,3
59478,Delhi,Delhi,4.0,58.0,290.0,441.039979757085,3/30/2011,2017-03-30,2017,3
59529,Delhi,Delhi,5.0,70.0,212.0,441.039979757085,3/30/2011,2017-03-30,2017,3
59561,Delhi,Delhi,4.0,38.0,109.0,441.039979757085,4/1/2011,2017-04-01,2017,4
59575,Delhi,Delhi,4.0,47.0,,441.039979757085,4/1/2011,2017-04-01,2017,4
59576,Delhi,Delhi,2.0,38.0,144.0,441.039979757085,4/1/2011,2017-04-01,2017,4
59577,Delhi,Delhi,2.0,51.0,180.0,441.039979757085,4/1/2011,2017-04-01,2017,4
59582,Delhi,Delhi,23.0,52.0,219.0,441.039979757085,4/1/2011,2017-04-01,2017,4
59583,Delhi,Delhi,4.0,36.0,292.0,441.039979757085,4/2/2011,2017-04-02,2017,4
59584,Delhi,Delhi,4.0,50.0,336.0,441.039979757085,4/2/2011,2017-04-02,2017,4
59585,Delhi,Delhi,18.0,112.0,344.0,441.039979757085,4/2/2011,2017-04-02,2017,4
59586,Delhi,Delhi,4.0,60.0,72.0,441.039979757085,4/3/2011,2017-04-03,2017,4
59587,Delhi,Delhi,5.0,52.0,158.0,441.039979757085,4/3/2011,2017-04-03,2017,4
59600,Delhi,Delhi,4.0,57.0,150.0,441.039979757085,4/4/2011,2017-04-04,2017,4
59601,Delhi,Delhi,6.0,72.0,339.0,441.039979757085,4/4/2011,2017-04-04,2017,4
59602,Delhi,Delhi,4.0,41.0,207.0,441.039979757085,4/5/2011,2017-04-05,2017,4
59659,Delhi,Delhi,4.0,48.0,279.0,441.039979757085,4/5/2011,2017-04-05,2017,4
59660,Delhi,Delhi,2.0,63.0,201.0,441.039979757085,4/5/2011,2017-04-05,2017,4
59708,Delhi,Delhi,4.0,47.0,272.0,441.039979757085,4/7/2011,2017-04-07,2017,4
59709,Delhi,Delhi,5.0,61.0,223.0,441.039979757085,4/7/2011,2017-04-07,2017,4
59710,Delhi,Delhi,4.0,29.0,97.0,441.039979757085,4/8/2011,2017-04-08,2017,4
59711,Delhi,Delhi,4.0,39.0,157.0,441.039979757085,4/8/2011,2017-04-08,2017,4
59712,Delhi,Delhi,2.0,72.0,119.0,441.039979757085,4/8/2011,2017-04-08,2017,4
59713,Delhi,Delhi,2.0,59.0,95.0,441.039979757085,4/8/2011,2017-04-08,2017,4
59714,Delhi,Delhi,4.0,45.0,103.0,441.039979757085,4/10/2011,2017-04-10,2017,4
59715,Delhi,Delhi,4.0,45.0,110.0,441.039979757085,4/10/2011,2017-04-10,2017,4
59716,Delhi,Delhi,2.0,58.0,78.0,441.039979757085,4/10/2011,2017-04-10,2017,4
59722,Delhi,Delhi,22.0,72.0,167.0,441.039979757085,4/10/2011,2017-04-10,2017,4
59734,Delhi,Delhi,5.0,55.0,459.0,441.039979757085,4/11/2011,2017-04-11,2017,4
59735,Delhi,Delhi,5.0,65.0,365.0,441.039979757085,4/11/2011,2017-04-11,2017,4
59736,Delhi,Delhi,2.0,138.0,692.0,441.039979757085,4/11/2011,2017-04-11,2017,4
59737,Delhi,Delhi,4.0,130.0,600.0,441.039979757085,4/11/2011,2017-04-11,2017,4
59738,Delhi,Delhi,4.0,52.0,172.0,441.039979757085,4/13/2011,2017-04-13,2017,4
59739,Delhi,Delhi,5.0,60.0,331.0,441.039979757085,4/13/2011,2017-04-13,2017,4
59746,Delhi,Delhi,2.0,81.0,375.0,441.039979757085,4/13/2011,2017-04-13,2017,4
59747,Delhi,Delhi,4.0,87.0,159.0,441.039979757085,4/13/2011,2017-04-13,2017,4
59748,Delhi,Delhi,5.0,97.0,337.0,441.039979757085,4/14/2011,2017-04-14,2017,4
59749,Delhi,Delhi,4.0,60.0,,441.039979757085,4/15/2011,2017-04-15,2017,4
59750,Delhi,Delhi,5.0,62.0,409.0,441.039979757085,4/15/2011,2017-04-15,2017,4
59751,Delhi,Delhi,4.0,36.0,164.0,441.039979757085,4/18/2011,2017-04-18,2017,4
59760,Delhi,Delhi,4.0,58.0,236.0,441.039979757085,4/18/2011,2017-04-18,2017,4
59761,Delhi,Delhi,4.0,49.0,149.0,441.039979757085,4/19/2011,2017-04-19,2017,4
59762,Delhi,Delhi,5.0,57.0,281.0,441.039979757085,4/19/2011,2017-04-19,2017,4
59763,Delhi,Delhi,2.0,83.0,174.0,441.039979757085,4/19/2011,2017-04-19,2017,4
59792,Delhi,Delhi,3.0,74.0,259.0,441.039979757085,4/19/2011,2017-04-19,2017,4
59804,Delhi,Delhi,4.0,56.0,316.0,441.039979757085,4/20/2011,2017-04-20,2017,4
59843,Delhi,Delhi,5.0,59.0,271.0,441.039979757085,4/20/2011,2017-04-20,2017,4
